PLAYER_NAME,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,GAME_DATE
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,2008-02-22
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,5,2008-02-22
LeBron James,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,7,2008-02-22
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,103,250,2008-02-24
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,2008-02-24
LeBron James,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,2008-02-24
LeBron James,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-9,2008-02-24
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,0,2008-02-24
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,0,2008-02-24
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,174,99,2008-02-24
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,0,2008-02-24
LeBron James,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,2008-02-24
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,5,2008-02-24
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-191,40,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,18,2008-02-26
LeBron James,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-5,41,2008-02-26
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-95,30,2008-02-26
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,-9,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,182,187,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-02-26
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-75,265,2008-02-27
LeBron James,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,2008-02-27
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,30,2008-02-27
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-103,184,2008-02-27
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,18,2008-02-27
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,8,2008-02-27
LeBron James,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,49,2008-02-27
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-172,192,2008-02-29
LeBron James,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,2008-02-29
LeBron James,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,98,10,2008-02-29
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,5,2008-02-29
LeBron James,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-3,59,2008-02-29
LeBron James,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,2008-02-29
LeBron James,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-1,2008-02-29
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-3,2008-02-29
LeBron James,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,2008-02-29
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-5,2008-02-29
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,2008-02-29
LeBron James,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-156,56,2008-03-02
LeBron James,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-82,41,2008-03-02
LeBron James,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,158,31,2008-03-02
LeBron James,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-21,66,2008-03-02
LeBron James,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-209,-8,2008-03-02
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-202,59,2008-03-02
LeBron James,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-31,91,2008-03-02
LeBron James,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,-8,2008-03-02
LeBron James,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,0,2008-03-02
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,2008-03-02
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,2008-03-02
LeBron James,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-69,49,2008-03-02
LeBron James,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,-1,2008-03-02
LeBron James,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,2008-03-02
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-143,146,2008-03-02
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-148,151,2008-03-05
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-05
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-05
LeBron James,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-66,7,2008-03-05
LeBron James,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-05
LeBron James,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,-1,2008-03-05
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,11,337,2008-03-05
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-05
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-05
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-135,181,2008-03-05
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-3,288,2008-03-05
LeBron James,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,30,2008-03-05
LeBron James,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,26,2008-03-05
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,155,2008-03-05
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-102,240,2008-03-05
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-75,235,2008-03-05
LeBron James,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-06
LeBron James,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,148,79,2008-03-06
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,103,146,2008-03-06
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-06
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,34,-199,281,2008-03-06
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-06
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,-5,2008-03-06
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,192,2008-03-06
LeBron James,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-06
LeBron James,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,71,41,2008-03-06
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-06
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-13,222,2008-03-06
LeBron James,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-90,8,2008-03-06
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-140,128,2008-03-08
LeBron James,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,2008-03-08
LeBron James,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-3,2008-03-08
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23,-217,77,2008-03-08
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-191,82,2008-03-08
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-126,225,2008-03-08
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,194,2008-03-08
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,115,248,2008-03-08
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,-11,2008-03-08
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,194,2008-03-08
LeBron James,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,35,2008-03-08
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,2008-03-10
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,2008-03-10
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,2008-03-10
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,2008-03-10
LeBron James,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,144,63,2008-03-10
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,159,120,2008-03-10
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-85,233,2008-03-10
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-12
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,182,23,2008-03-12
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-12
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-12
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-12
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,214,2008-03-12
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-12
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-12
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,154,-1,2008-03-12
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,148,2008-03-12
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,179,2,2008-03-12
LeBron James,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-12
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-181,91,2008-03-13
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,2008-03-13
LeBron James,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,2008-03-13
LeBron James,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,10,2008-03-13
LeBron James,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,2008-03-13
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-2,224,2008-03-13
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,164,82,2008-03-13
LeBron James,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-3,2008-03-13
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,187,-6,2008-03-13
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-148,38,2008-03-16
LeBron James,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-5,2008-03-16
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1,199,2008-03-16
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,49,194,2008-03-16
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,2008-03-16
LeBron James,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-3,2008-03-16
LeBron James,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-8,2008-03-16
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,2008-03-16
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,38,237,2008-03-16
LeBron James,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,48,2008-03-16
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-1,2008-03-16
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-17
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-17
LeBron James,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-17
LeBron James,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-17
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,156,2008-03-17
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-177,104,2008-03-17
LeBron James,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-64,2,2008-03-17
LeBron James,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-17
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-17
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-17
LeBron James,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-123,95,2008-03-17
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-187,23,2008-03-19
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-154,160,2008-03-19
LeBron James,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,133,110,2008-03-19
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,2008-03-19
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,2008-03-19
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,184,2008-03-19
LeBron James,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-3,2008-03-19
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,2008-03-19
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,109,2008-03-19
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,2008-03-19
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-26,210,2008-03-19
LeBron James,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,36,2008-03-21
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,2008-03-21
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,2008-03-21
LeBron James,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,2008-03-21
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,75,189,2008-03-21
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,82,117,2008-03-21
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-128,153,2008-03-21
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-204,95,2008-03-21
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-44,171,2008-03-21
LeBron James,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,2008-03-21
LeBron James,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,2008-03-21
LeBron James,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,2008-03-21
LeBron James,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,76,2008-03-21
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-113,181,2008-03-21
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,144,153,2008-03-22
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-22
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,141,153,2008-03-22
LeBron James,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,-26,2008-03-22
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-22
LeBron James,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,26,2008-03-22
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,118,2008-03-22
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-22
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-153,217,2008-03-22
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,210,28,2008-03-26
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,-8,2008-03-26
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,12,2008-03-26
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-62,265,2008-03-26
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,2008-03-26
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,2008-03-26
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-235,110,2008-03-29
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-29
LeBron James,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-29
LeBron James,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-03-29
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-3,2008-03-30
LeBron James,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,0,2008-03-30
LeBron James,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-5,2008-03-30
LeBron James,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,-8,2008-03-30
LeBron James,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-6,2008-03-30
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,2008-03-30
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,7,2008-03-30
LeBron James,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,148,128,2008-03-30
LeBron James,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,2008-03-30
LeBron James,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-209,132,2008-03-30
LeBron James,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,8,2008-03-30
LeBron James,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-04-02
LeBron James,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-04-02
LeBron James,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,2008-04-02
